Hour_End,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,ERCOT
1/10/2013 3:00,7146.26661,941.00880,1434.20903,674.52432,8797.54476,2082.68297,4338.98115,927.08765,26342.30529
1/10/2013 4:00,7153.03141,923.43555,1438.81115,669.22462,8779.08598,2068.51664,4393.81996,925.93738,26351.86269
1/10/2013 5:00,7314.48814,953.26036,1452.18715,682.73935,9038.23178,2118.96628,4577.17203,940.61529,27077.66038
1/10/2013 6:00,7916.42741,1015.62697,1496.55470,723.23591,9887.18319,2322.83258,5113.97317,1007.08216,29482.91609
1/10/2013 7:00,8862.06721,1185.18809,1572.60661,796.96249,11338.62441,2735.37570,5951.06299,1122.16535,33564.05283
1/10/2013 8:00,9184.15971,1226.08597,1616.67468,826.70095,12011.81977,2868.36098,6227.66107,1168.77977,35130.24290
1/10/2013 9:00,9129.96728,1213.06483,1588.21481,819.52064,11604.54591,2739.01862,5952.90424,1141.37787,34188.61420
1/10/2013 10:00,9206.89904,1210.42117,1561.40084,820.03809,11467.91001,2628.45020,5770.94075,1113.79424,33779.85434
1/10/2013 11:00,9299.45317,1207.72406,1540.90732,819.04945,11528.75736,2699.07003,5634.58547,1093.26475,33822.81161
1/10/2013 12:00,9318.62027,1159.31738,1521.20154,814.82901,11434.92612,2636.48390,5461.23051,1060.20568,33406.81440
1/10/2013 13:00,9282.37670,1154.09829,1493.95274,808.04947,11389.76329,2597.67418,5298.43277,1020.25840,33044.60584
1/10/2013 14:00,9354.07184,1144.28547,1482.27541,799.52175,11253.70625,2575.80143,5151.53762,983.11738,32744.31714
1/10/2013 15:00,9332.11473,1094.14619,1461.43993,787.77818,11128.24812,2583.96075,5048.99605,953.00206,32389.68599
1/10/2013 16:00,9275.63239,1142.61990,1453.52517,777.98873,11160.41786,2583.15889,4995.82122,938.21606,32327.38022
1/10/2013 17:00,9209.39347,1140.34818,1454.58100,785.28778,11426.82986,2599.12041,5053.29900,941.35567,32610.21537
1/10/2013 18:00,9286.92292,1205.88814,1459.14509,816.35959,12043.81981,2621.40073,5177.37263,958.87109,33569.78000
1/10/2013 19:00,9697.96502,1308.03407,1518.65493,856.34601,12725.16771,2856.38424,5702.72922,1044.98928,35710.27048
1/10/2013 20:00,9608.18863,1318.87872,1541.15300,855.76269,12717.31668,2923.45029,5802.66244,1064.53905,35831.95148
1/10/2013 21:00,9461.14661,1322.25686,1550.79305,852.31068,12663.45805,2913.63933,5825.52282,1069.37953,35658.50692
1/10/2013 22:00,9119.73299,1282.92786,1530.09810,826.48033,12261.46649,2702.67391,5666.11897,1051.58584,34441.08448
1/10/2013 23:00,8597.53022,1197.32333,1490.92777,784.48279,11456.12784,2541.90365,5309.92199,1004.94796,32383.16556
1/11/2013 0:00,8044.57364,1146.42427,1450.94058,745.23032,10629.14095,2314.50572,4936.59631,957.73543,30225.14722
1/11/2013 1:00,7667.41981,1103.55697,1418.32835,716.53239,10092.68764,2133.39079,4688.00262,928.96366,28748.88223
1/11/2013 2:00,7514.87825,1085.45731,1408.38610,707.67221,9824.28687,2053.52130,4598.89297,919.97878,28113.07377
1/11/2013 3:00,7474.21273,1083.77983,1403.49425,707.03405,9785.69783,2020.84379,4600.88658,922.02336,27997.97243
1/11/2013 4:00,7527.63422,1099.87761,1404.17241,712.41247,9886.27860,2011.29696,4664.61113,930.44926,28236.73266
1/11/2013 5:00,7791.99124,1156.27013,1417.70422,730.98187,10255.10106,2067.44656,4871.02066,947.82528,29238.34102
1/11/2013 6:00,8445.02663,1257.40361,1464.83011,777.14388,11198.58781,2251.53086,5383.13229,1003.42870,31781.08388
1/11/2013 7:00,9501.58789,1468.46309,1544.06958,853.75355,12710.57317,2631.33854,6170.44046,1096.47130,35976.69758
1/11/2013 8:00,9778.16164,1444.35891,1583.95817,881.13222,13220.19433,2737.18703,6399.76709,1132.28015,37177.03953
1/11/2013 9:00,9620.98547,1419.00747,1556.65979,888.18143,12726.71788,2639.10156,6156.67225,1102.66585,36109.99168
1/11/2013 10:00,9636.62714,1381.17918,1539.64828,990.96087,12259.80796,2596.96811,5945.48340,1073.14015,35423.81508
1/11/2013 11:00,9585.70504,1323.15322,1512.69600,995.62929,11841.56354,2697.72385,5715.45007,1038.91606,34710.83706
1/11/2013 12:00,9429.29966,1259.10870,1486.13726,965.74769,11404.60145,2678.19133,5456.69363,999.16031,33678.94002
1/11/2013 13:00,9349.57298,1222.36417,1461.67988,940.72854,11049.47719,2675.13380,5276.10361,965.57739,32940.63756
1/11/2013 14:00,9399.02307,1210.51802,1457.30706,908.18343,10813.63599,2714.07863,5208.18381,939.34133,32650.27134
1/11/2013 15:00,9315.46493,1190.87026,1440.25506,897.19773,10542.30195,2732.84801,5128.93818,918.58265,32166.45875
1/11/2013 16:00,9251.88739,1137.13016,1432.26308,727.73501,10402.50001,2740.78899,5086.97470,909.13821,31688.41754
1/11/2013 17:00,9230.43926,1098.85281,1430.80595,724.40492,10388.66931,2734.55930,5081.76347,911.11830,31600.61332
1/11/2013 18:00,9474.45480,1157.82190,1433.63952,745.38015,10762.70114,2746.99500,5234.46567,926.27011,32481.72828
1/11/2013 19:00,9642.53211,1226.08791,1477.86361,779.22392,11371.02917,2896.45567,5567.84795,976.91023,33937.95057
1/11/2013 20:00,9492.05017,1203.71830,1478.70957,772.02014,11138.04517,2885.00010,5494.09167,973.18828,33436.82340
1/11/2013 21:00,9271.95368,1191.30777,1475.32114,762.20877,10834.48008,2808.74486,5361.46859,957.49364,32662.97853
1/11/2013 22:00,8982.01650,1134.72826,1468.36404,744.09356,10449.02568,2576.75114,5166.92444,932.05411,31453.95773
1/11/2013 23:00,8559.03811,1021.94310,1442.86035,713.88065,9873.70544,2447.33273,4887.99968,897.76185,29844.52192
1/12/2013 0:00,8062.51922,940.89815,1408.61519,671.82801,9142.84038,2275.74515,4523.88683,852.17896,27878.51189
1/12/2013 1:00,7667.99568,876.48109,1383.26585,644.18872,8518.78000,2154.58142,4212.08900,809.11740,26266.49915
1/12/2013 2:00,7400.68993,856.28632,1369.49264,628.63098,8112.44166,2065.33725,4011.87293,782.88131,25227.63303
1/12/2013 3:00,7248.11565,872.57973,1374.87572,610.58547,7829.63584,1995.70791,3876.99276,771.82964,24580.32273
1/12/2013 4:00,7184.28221,862.08538,1385.07974,605.90282,7697.16975,1954.36226,3810.26991,768.27716,24267.42923
1/12/2013 5:00,7240.37134,882.94388,1401.14472,612.36499,7697.59953,1947.74850,3799.86207,773.93711,24355.97213
1/12/2013 6:00,7452.63725,910.67994,1428.29547,629.54247,7922.07154,2001.25421,3859.88040,795.63925,25000.00053
1/12/2013 7:00,7764.03511,952.96655,1463.16216,661.25577,8374.06611,2101.81014,4081.44964,832.47454,26231.22003
1/12/2013 8:00,7976.47214,989.35422,1505.01096,694.92615,8880.44200,2208.44672,4360.69896,882.15504,27497.50619
1/12/2013 9:00,8308.55270,1061.06119,1526.49933,727.17286,9371.61775,2339.78913,4614.20823,926.60088,28875.50206
1/12/2013 10:00,8786.27199,1126.33229,1547.07149,756.09936,9989.42716,2499.75201,4923.78856,967.42272,30596.16559
1/12/2013 11:00,9132.38083,1160.93795,1538.01255,785.10744,10470.54742,2620.23164,5147.78834,986.18545,31841.19162
1/12/2013 12:00,9305.59331,1162.88574,1517.71068,798.71471,10653.18455,2708.72135,5250.25402,979.12342,32376.18777
1/12/2013 13:00,9293.75677,1166.93369,1478.97174,798.49907,10616.35016,2786.65574,5249.27501,967.40363,32357.84580
1/12/2013 14:00,9199.44087,1141.04798,1452.15210,799.19413,10456.43873,2800.68415,5160.86584,954.18607,31964.00987
1/12/2013 15:00,9114.50672,1162.52731,1431.05014,803.13917,10350.57434,2803.47351,5124.56501,943.38722,31733.22342
1/12/2013 16:00,9046.43362,1152.73061,1415.67284,811.47267,10479.56020,2776.02065,5070.01121,934.28489,31686.18670
1/12/2013 17:00,9010.22045,1157.60926,1408.58195,837.77926,10829.05464,2737.76227,5071.97374,937.18713,31990.16871
1/12/2013 18:00,9373.45145,1212.59649,1429.43628,888.31418,11647.10850,2738.31309,5252.86311,966.08917,33508.17226
1/12/2013 19:00,9687.88959,1261.31650,1499.90260,929.67996,12490.93113,2892.24115,5575.10643,1040.10936,35377.17671
1/12/2013 20:00,9613.22877,1248.05395,1529.11318,937.32801,12852.22575,2870.14447,5472.52453,1062.87918,35585.49783
1/12/2013 21:00,9502.37546,1228.72033,1549.32160,947.73360,13111.38427,2804.62598,5298.24686,1074.83008,35517.23817
1/12/2013 22:00,9260.69708,1187.16850,1547.77219,935.21147,13090.49336,2711.06579,5054.74758,1071.79126,34858.94723
1/12/2013 23:00,8880.50033,1139.21347,1537.66959,909.08751,12769.18949,2580.30224,4780.88026,1048.87704,33645.71992
1/13/2013 0:00,8423.75935,1090.76540,1522.03928,882.41209,12379.98023,2419.57957,4541.84370,1020.38059,32280.76021
1/13/2013 1:00,7911.41792,1070.93160,1519.95439,867.96557,12165.00800,2194.99334,4338.47561,1021.20158,31089.94802
1/13/2013 2:00,7463.67574,1044.30535,1515.48333,863.84197,12000.51697,2061.18096,4275.47602,1020.07459,30244.55494
1/13/2013 3:00,7100.56981,1051.22610,1522.76930,863.93371,12083.18172,1984.29109,4273.84904,1030.63678,29910.45755
1/13/2013 4:00,6863.07345,1013.83804,1533.96096,871.58573,12199.42143,1926.37041,4335.83173,1046.88839,29790.97012
1/13/2013 5:00,6775.59926,1084.37483,1546.86563,885.40072,12478.85158,1898.99183,4483.61767,1072.04812,30225.74963
1/13/2013 6:00,6904.96958,1177.65378,1574.39479,916.22686,12933.65929,1938.30973,4719.33607,1119.43627,31283.98637
1/13/2013 7:00,7217.44744,1250.45985,1595.03551,948.05449,13556.08567,2023.38047,5064.36602,1180.66401,32835.49347
1/13/2013 8:00,7630.53069,1365.06358,1627.87493,985.80766,14273.17430,2159.51720,5492.24505,1251.59862,34785.81202
1/13/2013 9:00,8134.96744,1480.88149,1651.47174,1018.08216,14897.90600,2307.70219,5869.58895,1291.58579,36652.18577
1/13/2013 10:00,8726.74064,1544.09108,1649.92467,1018.39705,14976.55724,2516.77627,6095.84114,1276.01322,37804.34131
1/13/2013 11:00,9141.27863,1536.49372,1621.83124,992.18518,14693.23156,2578.42324,6059.78234,1227.98215,37851.20805
1/13/2013 12:00,9415.50053,1495.80301,1584.32190,962.44055,14243.96660,2573.01933,5899.84904,1175.09948,37350.00044
1/13/2013 13:00,9512.31972,1448.82174,1556.51037,937.45604,13763.47657,2594.28881,5718.65633,1131.28729,36662.81688
1/13/2013 14:00,9401.98478,1389.87521,1524.54924,908.76881,13157.62324,2564.12283,5509.42032,1090.02489,35546.36931
1/13/2013 15:00,9220.49211,1349.31393,1495.43447,882.43976,12635.41745,2516.16456,5327.04440,1050.05941,34476.36608
1/13/2013 16:00,9079.04223,1313.02722,1478.73663,861.49101,12304.78627,2527.19825,5237.93612,1027.11281,33829.33053
1/13/2013 17:00,9028.14447,1320.42781,1479.23376,869.75951,12413.06999,2551.73874,5283.12012,1029.57400,33975.06838
1/13/2013 18:00,9454.00654,1399.02269,1516.89155,929.86826,13427.33924,2636.79145,5649.69719,1083.71713,36097.33405
1/13/2013 19:00,9970.93610,1670.45360,1614.99996,1002.32450,14827.11071,2859.66079,6381.84294,1195.06512,39522.39372
1/13/2013 20:00,10142.77328,1610.94295,1667.63937,1053.33030,15255.77871,2973.67586,6604.24958,1242.67997,40551.07002
1/13/2013 21:00,10106.64028,1605.52549,1693.48229,1070.51274,15401.97598,3000.04348,6685.69802,1253.90370,40817.78196
1/13/2013 22:00,9843.80122,1602.66516,1692.94090,1013.74923,15293.39329,2925.91107,6584.80965,1244.48731,40201.75783
1/13/2013 23:00,9370.80107,1521.96992,1658.14011,976.84090,14718.66440,2751.22090,6273.05543,1206.62600,38477.31873
1/14/2013 0:00,8825.20164,1475.76511,1622.08056,947.97112,14145.83721,2531.63472,5934.40972,1167.64419,36650.54428
1/14/2013 1:00,8482.43288,1427.07044,1596.47759,933.91155,13827.63040,2485.51067,5768.66544,1144.67027,35666.36924
1/14/2013 2:00,8338.10982,1428.87081,1591.63196,939.31832,13866.92849,2397.16438,5749.87235,1145.44495,35457.34108
1/14/2013 3:00,8300.18618,1436.30124,1589.16546,949.27146,13984.61268,2348.13358,5808.39619,1161.56085,35577.62763
1/14/2013 4:00,8361.90310,1408.16412,1587.43883,960.18516,14188.29973,2355.07337,5957.74908,1183.23118,36002.04457
1/14/2013 5:00,8685.17739,1414.83525,1607.92421,980.47937,14634.09606,2445.12451,6248.71607,1222.24373,37238.59659
1/14/2013 6:00,9489.24229,1717.86415,1672.35368,1037.28296,15695.63279,2698.42540,6890.25008,1303.73036,40504.78171
1/14/2013 7:00,10543.13136,1925.33095,1765.29746,1124.33732,17306.67056,3159.53100,7805.70812,1437.19635,45067.20311
1/14/2013 8:00,11029.46477,1849.02169,1824.10801,1171.88651,17884.26263,3318.02893,8117.51483,1485.82073,46680.10809
1/14/2013 9:00,11071.54890,1861.88336,1789.69637,1131.20627,17453.53246,3312.79394,7914.11797,1456.91513,45991.69441
1/14/2013 10:00,11288.71445,1869.65340,1778.11479,1112.97870,16929.55915,3332.28311,7767.13071,1409.22975,45487.66407
1/14/2013 11:00,11459.05251,1915.81465,1747.10014,1128.76228,16164.58932,3444.01116,7470.25253,1348.98701,44678.56960
1/14/2013 12:00,11427.04432,1843.50876,1710.12161,1075.03126,15455.04506,3414.27797,7052.55061,1277.48649,43255.06607
1/14/2013 13:00,11263.09967,1737.92777,1664.99011,1033.30316,14692.95027,3394.68294,6644.24050,1209.23266,41640.42706
1/14/2013 14:00,11134.65621,1755.50405,1633.79484,926.36805,14005.16034,3330.66566,6305.69632,1154.75157,40246.59703
1/14/2013 15:00,10929.61587,1746.48127,1603.58094,909.56775,13388.13091,3436.78106,6091.45940,1115.41606,39221.03326
1/14/2013 16:00,10908.21070,1685.19596,1589.53391,894.51326,13221.28782,3391.52198,6041.69542,1099.90403,38831.86309
1/14/2013 17:00,11002.74127,1705.97466,1600.31412,920.61361,13506.39656,3461.12200,6214.29651,1118.06194,39529.52067
1/14/2013 18:00,11428.42787,1691.26073,1627.24346,967.68104,14434.56550,3620.27500,6687.82737,1166.45453,41623.73552
1/14/2013 19:00,11837.09396,1904.07897,1715.01067,1019.76675,15745.63022,3908.34348,7356.78790,1275.79924,44762.51119
1/14/2013 20:00,11758.93937,1827.75926,1758.31075,1038.23771,15890.71455,4018.86174,7500.86206,1313.53372,45107.21915
1/14/2013 21:00,11502.62984,1794.84701,1769.33035,1053.85672,15897.20288,4022.76835,7426.70378,1316.32991,44783.66882
1/14/2013 22:00,11011.30087,1749.97848,1749.90008,1033.48760,15491.39602,3933.52837,7133.37357,1295.77588,43398.74087
1/14/2013 23:00,10257.31922,1653.80229,1695.90894,978.30879,14637.36630,3412.33050,6621.99019,1236.78915,40493.81538
1/15/2013 0:00,9568.63614,1572.94514,1646.63645,937.64169,13833.47042,3121.59320,6135.75228,1179.56437,37996.23970
1/15/2013 1:00,9094.67518,1534.50549,1627.99216,919.96792,13441.48111,2975.81920,5853.01659,1144.85409,36592.31175
1/15/2013 2:00,8885.39537,1504.08619,1624.93952,919.94028,13247.26352,2891.18831,5752.61743,1135.47755,35960.90817
1/15/2013 3:00,8819.34626,1520.89552,1630.32815,925.93727,13158.44629,2856.34535,5764.37578,1136.48640,35812.16102
1/15/2013 4:00,8887.08419,1523.18573,1642.78507,937.70527,13291.22444,2856.62983,5880.99924,1149.55747,36169.17125
1/15/2013 5:00,9181.31839,1558.27512,1659.65369,958.62914,13764.29415,2943.73184,6150.11304,1174.62503,37390.64040
1/15/2013 6:00,9942.58923,1659.73260,1709.89026,1006.52172,14914.39120,3192.00542,6723.57718,1244.70637,40393.41396
1/15/2013 7:00,11032.42032,1854.39244,1792.40672,1086.85255,16774.90476,3614.69910,7603.03393,1367.45499,45126.16482
1/15/2013 8:00,11408.93660,1911.08612,1839.00795,1125.47378,17665.21430,3717.40382,7889.76970,1420.07494,46976.96720
1/15/2013 9:00,11373.14385,1902.32314,1802.41494,1126.65702,17399.99812,3636.71272,7720.87969,1407.23875,46369.36823
1/15/2013 10:00,11539.41853,1923.28141,1783.34853,1134.79541,17347.51061,3615.95186,7710.80445,1401.94193,46457.05273
1/15/2013 11:00,11760.88606,1912.92055,1760.06541,1109.34843,17216.17772,3909.80150,7744.23078,1378.88330,46792.31374
1/15/2013 12:00,11869.75445,1881.73645,1730.27255,1091.69937,17087.19443,3881.08557,7751.75324,1346.07239,46639.56844
1/15/2013 13:00,11827.77584,1847.65588,1678.54541,1053.47275,16778.49302,3874.55965,7755.41533,1313.70576,46129.62363
1/15/2013 14:00,11818.17799,1870.52911,1631.25258,1027.24456,16503.15697,3835.14643,7769.67040,1282.20678,45737.38482
1/15/2013 15:00,11756.12077,1846.67133,1592.17802,1010.72939,16275.69232,3839.17319,7753.78061,1255.86436,45330.20998
1/15/2013 16:00,11816.94298,1856.18106,1573.03348,998.20724,16208.88906,3844.05722,7761.77339,1245.88918,45304.97360
1/15/2013 17:00,12042.24788,1878.42043,1583.63160,1023.58675,16381.65738,3948.53453,7893.90480,1250.73428,46002.71765
1/15/2013 18:00,12544.27103,1906.17270,1621.36072,1038.16327,16980.63386,4129.63175,8264.35635,1285.33160,47769.92128
1/15/2013 19:00,12867.44308,2006.28882,1701.81071,1092.47525,17553.74452,4429.23108,8695.60237,1378.62696,49725.22279
1/15/2013 20:00,12801.69264,1989.70613,1744.75442,1072.94330,17262.76043,4514.48655,8688.05490,1405.46711,49479.86546
1/15/2013 21:00,12587.68093,1952.16536,1758.80098,1069.29477,17079.32181,4499.31569,8533.93467,1410.34184,48890.85604
1/15/2013 22:00,12073.87450,1864.47109,1741.79277,1040.94503,16491.04686,4388.24882,8198.27321,1385.93435,47184.58662
1/15/2013 23:00,11293.41355,1729.91583,1694.03208,996.83336,15639.72290,3875.93845,7649.56377,1333.01065,44212.43059
1/16/2013 0:00,10659.31931,1637.50134,1653.57445,962.64332,14856.67825,3619.54154,7227.37302,1283.35044,41899.98166
1/16/2013 1:00,10325.75454,1573.12890,1632.46202,945.66223,14509.20681,3401.29334,6998.66259,1267.01340,40653.18382
1/16/2013 2:00,10062.53302,1558.02784,1627.25780,945.03417,14309.54789,3349.47108,6903.96927,1265.13851,40020.97959
1/16/2013 3:00,9936.80620,1557.48300,1632.37071,953.44674,14395.14665,3357.34016,6888.50136,1266.47447,39987.56929
1/16/2013 4:00,9987.02013,1529.61755,1636.79632,969.05703,14562.67440,3370.94444,7000.53513,1285.82341,40342.46840
1/16/2013 5:00,10297.12173,1602.84617,1659.88752,995.17082,15189.06235,3456.63875,7271.49623,1329.19501,41801.41856
1/16/2013 6:00,11012.09316,1678.32594,1716.00307,1058.00031,16389.65973,3750.12830,7895.99669,1408.61662,44908.82382
1/16/2013 7:00,12060.91014,1858.78972,1797.25985,1150.37504,18147.78372,4259.70131,8770.65002,1536.52238,49581.99218
1/16/2013 8:00,12188.91554,1912.69032,1841.28883,1175.89824,18668.85773,4380.08949,8950.07940,1580.07465,50697.89419
1/16/2013 9:00,11825.93415,1860.80584,1792.69309,1134.35098,17731.38305,4188.87423,8415.62412,1515.56635,48465.23180
1/16/2013 10:00,11577.22062,1784.50892,1748.46574,1064.59353,16669.05225,3956.62093,7843.20582,1419.18060,46062.84840
1/16/2013 11:00,11335.09952,1691.31196,1700.15338,1002.89347,15692.18831,3995.16463,7329.76628,1326.46111,44073.03865
1/16/2013 12:00,11030.84042,1623.49092,1651.25514,949.25272,14770.02510,3740.48649,6893.41055,1244.20938,41902.97071
1/16/2013 13:00,10710.03776,1543.80164,1603.71188,901.01252,13951.41602,3498.49975,6529.92517,1176.87313,39915.27787
1/16/2013 14:00,10468.00069,1475.11026,1569.05094,864.58244,13317.60776,3352.95655,6232.02195,1126.86584,38406.19642
1/16/2013 15:00,10200.50721,1426.87089,1534.01022,885.02567,12798.58870,3236.45133,6013.19872,1094.41932,37189.07206
1/16/2013 16:00,10098.80522,1377.31340,1518.89383,897.23609,12506.51537,3154.51697,5929.64185,1080.47329,36563.39601
1/16/2013 17:00,10154.06120,1433.73259,1521.19585,892.20369,12626.66145,3172.56757,5985.92162,1085.67226,36872.01624
1/16/2013 18:00,10618.45018,1501.94151,1523.82547,944.36404,13487.46566,3284.21124,6339.76319,1106.04763,38806.06892
1/16/2013 19:00,11457.78210,1755.21729,1591.64692,961.43915,14918.79297,3668.44157,7129.99627,1200.56672,42683.88300
1/16/2013 20:00,11630.73475,1703.06376,1635.95324,975.11054,15322.23923,3885.15828,7417.79162,1231.64263,43801.69405
1/16/2013 21:00,11609.51112,1703.04341,1654.01260,980.12312,15432.13170,3987.81078,7514.70954,1240.08125,44121.42353
1/16/2013 22:00,11376.92073,1680.85315,1644.57920,959.30004,15065.03346,4006.89296,7403.72180,1223.45565,43360.75699
1/16/2013 23:00,10801.88518,1606.32217,1597.05908,908.75732,14103.38736,3601.88036,7012.52538,1169.29896,40801.11580
1/17/2013 0:00,10301.22130,1548.67672,1548.21296,864.50320,13128.29376,3384.13164,6626.24403,1117.64537,38518.92899
1/17/2013 1:00,10156.58867,1546.75456,1516.30922,834.98872,12522.90976,3264.38012,6402.43321,1087.52408,37331.88833
1/17/2013 2:00,10088.91155,1567.90286,1510.27662,831.65651,12360.94124,3245.15146,6340.28554,1083.99924,37029.12502
1/17/2013 3:00,10073.93248,1571.57148,1519.12260,837.51907,12457.02886,3253.43208,6362.55024,1092.84204,37167.99884
